run,evaluations,best_fitness,current_fitness,temperature,accepted
4,1854.3,1331815.735048,1331815.735048,4.050000,1
4,1855.3,1331815.735048,1331815.735048,3.645000,1
4,1876.8,1330807.784853,1330807.784853,3.280500,1
4,1889.9,1330807.784853,1330807.784853,2.952450,0
4,1894.9,1330807.784853,1330807.784853,2.657205,1
4,1895.9,1330807.784853,1330807.784853,2.391485,1
4,1930.4,1327794.056491,1327794.056491,2.152336,1
4,1951.9,1325263.462999,1325263.462999,1.937102,1
4,1960.9,1325263.461232,1325263.461232,1.743392,1
4,1961.9,1325263.461232,1325263.461232,1.569053,1
4,1983.3,1323528.169150,1323528.169150,1.412148,1
4,1985.3,1323080.623486,1323080.623486,1.270933,1
4,1990.4,1323080.623486,1323080.623486,1.143840,1
4,1991.4,1323080.623486,1323080.623486,1.029456,1
4,2013.8,1322043.989210,1322043.989210,0.926510,1
4,2035.3,1320413.685549,1320413.685549,0.833859,1
4,2055.3,1320410.200085,1320410.200085,0.750473,1
4,2056.3,1320410.200085,1320410.200085,0.675426,1
4,2077.7,1318762.691576,1318762.691576,0.607883,1
4,2103.7,1318689.305590,1318689.305590,0.547095,1
4,2108.8,1318689.305590,1318689.305590,0.492385,1
4,2109.8,1318689.305590,1318689.305590,0.443147,1
4,2110.8,1318689.305590,1318689.305590,0.398832,0
4,2132.2,1315708.720863,1315708.720863,0.358949,1
4,2158.2,1315708.628335,1315708.628335,0.323054,1
4,2159.2,1315708.628335,1315708.628335,0.290749,1
4,2180.6,1315588.278558,1315588.278558,0.261674,1
4,2223.6,1315505.380957,1315505.380957,0.235506,1
4,2228.6,1315505.380957,1315505.380957,0.211956,1
4,2253.6,1315463.319107,1315463.319107,0.190760,1
4,2280.6,1315455.083823,1315455.083823,0.171684,1
4,2302.1,1313298.739911,1313298.739911,0.154516,1
4,2490.1,1313298.739911,1313298.739911,0.139064,1
4,2491.1,1313298.739911,1313298.739911,0.125158,1
4,2512.5,1310721.249297,1310721.249297,0.112642,1
4,2529.5,1310220.769593,1310220.769593,0.101378,1
4,2569.8,1308726.200921,1308726.200921,5.000000,1
4,2591.2,1305796.804050,1305796.804050,4.500000,1
4,2794.2,1305796.804050,1305796.804050,4.050000,1
4,2795.2,1305796.804050,1305796.804050,3.645000,1
4,2816.6,1304102.300987,1304102.300987,3.280500,1
4,2940.6,1303935.897327,1303935.897327,2.952450,1
4,2953.0,1303935.897327,1303935.897327,2.657205,1
4,2954.0,1303935.897327,1303935.897327,2.391485,1
4,2955.0,1303935.897327,1303935.897327,2.152336,1
4,2976.3,1300590.721822,1300590.721822,1.937102,1
4,2977.3,1300579.486374,1300579.486374,1.743392,1
4,2978.3,1300579.486374,1300579.486374,1.569053,1
4,2999.7,1298149.213401,1298149.213401,1.412148,1
4,3031.7,1298107.880977,1298107.880977,1.270933,1
4,3036.7,1298107.880977,1298107.880977,1.143840,1
4,3078.7,1298106.916509,1298106.916509,1.029456,1
4,3080.7,1298078.157257,1298078.157257,0.926510,1
4,3102.1,1297012.829878,1297012.829878,0.833859,1
4,3148.1,1297009.299988,1297009.299988,0.750473,1
4,3149.1,1297009.299988,1297009.299988,0.675426,0
4,3170.4,1295558.303790,1295558.303790,0.607883,1
4,3173.4,1295510.327258,1295510.327258,0.547095,1
4,3178.5,1295510.327258,1295510.327258,0.492385,1
4,3208.8,1293145.067842,1293145.067842,0.443147,1
4,3271.1,1290881.461302,1290881.461302,0.398832,1
4,3292.4,1288486.208754,1288486.208754,0.358949,1
4,3542.4,1288486.208754,1288486.208754,0.323054,1
4,3543.4,1288486.208754,1288486.208754,0.290749,1
4,3564.7,1285290.317087,1285290.317087,0.261674,1
4,3584.7,1284893.398541,1284893.398541,0.235506,1
4,3597.1,1284893.398541,1284893.398541,0.211956,1
4,3625.1,1284876.790634,1284876.790634,0.190760,1
4,3647.4,1282810.483308,1282810.483308,0.171684,1
4,3668.6,1282104.377863,1282104.377863,0.154516,1
4,3931.6,1282104.377863,1282104.377863,0.139064,1
4,3932.6,1282104.377863,1282104.377863,0.125158,1
4,3953.8,1281594.209549,1281594.209549,0.112642,1
4,3965.8,1281528.594742,1281528.594742,0.101378,1
4,3966.8,1281528.594742,1281528.594742,5.000000,1
4,3988.1,1278549.356638,1278549.356638,4.500000,1
4,4012.1,1278549.356606,1278549.356606,4.050000,1
4,4013.1,1278549.356606,1278549.356606,3.645000,1
4,4034.3,1277694.852364,1277694.852364,3.280500,1
4,4054.3,1277620.718125,1277620.718125,2.952450,1
4,4059.3,1277423.178032,1277423.178032,2.657205,1
4,4261.3,1277423.178032,1277423.178032,2.391485,1
4,4316.3,1277329.632936,1277329.632936,2.152336,1
4,4337.5,1273530.121613,1273530.121613,1.937102,1
4,4633.5,1273530.121613,1273530.121613,1.743392,1
4,4634.5,1273530.121613,1273530.121613,1.569053,1
4,4655.7,1271665.668918,1271665.668918,1.412148,1
4,4679.7,1271634.108691,1271634.108691,1.270933,1
4,4684.8,1271634.108691,1271634.108691,1.143840,1
4,4697.8,1271569.681104,1271569.681104,1.029456,1
4,4698.8,1271569.681104,1271569.681104,0.926510,1
4,4720.0,1268585.842091,1268585.842091,0.833859,1
4,5018.0,1268585.842091,1268585.842091,0.750473,1
4,5019.0,1268585.842091,1268585.842091,0.675426,1
4,5040.1,1265907.885115,1265907.885115,0.607883,1
4,5069.1,1265853.827015,1265853.827015,0.547095,1
4,5074.2,1265853.827015,1265853.827015,0.492385,1
4,5096.3,1264256.990037,1264256.990037,0.443147,1
4,5097.3,1264256.990037,1264256.990037,0.398832,0
4,5118.4,1261303.155501,1261303.155501,0.358949,1
4,5425.4,1261303.155501,1261303.155501,0.323054,1
4,5426.4,1261303.155501,1261303.155501,0.290749,1
4,5447.6,1260007.414272,1260007.414272,0.261674,1
4,5449.6,1259985.055394,1259985.055394,0.235506,1
4,5454.6,1259985.055394,1259985.055394,0.211956,1
4,5455.6,1259970.039517,1259970.039517,0.190760,1
4,5472.6,1259922.091653,1259922.091653,0.171684,1
4,5493.7,1256736.400269,1256736.400269,0.154516,1
4,5793.7,1256736.400269,1256736.400269,0.139064,1
4,5794.7,1256736.400269,1256736.400269,0.125158,1
4,5815.8,1254694.745305,1254694.745305,0.112642,1
4,5843.8,1254655.359448,1254655.359448,0.101378,1
4,5844.8,1254655.359448,1254655.359448,5.000000,1
4,5865.9,1251624.909752,1251624.909752,4.500000,1
4,6169.9,1251624.909752,1251624.909752,4.050000,1
4,6170.9,1251624.909752,1251624.909752,3.645000,1
4,6191.9,1247941.588786,1247941.588786,3.280500,1
4,6232.9,1247771.114612,1247771.114612,2.952450,1
4,6245.3,1247771.114612,1247771.114612,2.657205,1
4,6275.3,1247634.929903,1247634.929903,2.391485,1
4,6396.3,1247270.160835,1247270.160835,2.152336,1
4,6417.3,1244599.643283,1244599.643283,1.937102,1
4,6452.3,1244594.940466,1244594.940466,1.743392,1
4,6453.3,1244594.940466,1244594.940466,1.569053,1
4,6474.3,1241213.981748,1241213.981748,1.412148,1
4,6532.3,1241155.438903,1241155.438903,1.270933,1
4,6537.4,1241155.438903,1241155.438903,1.143840,1
4,6538.4,1241155.438903,1241155.438903,1.029456,1
4,6539.4,1240625.443410,1240625.443410,0.926510,1
4,6560.4,1239727.290702,1239727.290702,0.833859,1
4,6598.4,1239722.551207,1239722.551207,0.750473,1
4,6599.4,1239722.551207,1239722.551207,0.675426,1
4,6620.4,1239184.892806,1239184.892806,0.607883,1
4,6701.4,1239161.563798,1239161.563798,0.547095,1
4,6706.4,1239161.563798,1239161.563798,0.492385,1
4,6937.4,1239161.563798,1239161.563798,0.443147,1
4,6938.4,1239161.563798,1239161.563798,0.398832,1
4,6959.4,1237762.060386,1237762.060386,0.358949,1
4,7002.4,1237756.884195,1237756.884195,0.323054,1
4,7003.4,1237756.884195,1237756.884195,0.290749,1
4,7024.4,1235558.632147,1235558.632147,0.261674,1
4,7028.4,1235243.051421,1235243.051421,0.235506,1
4,7033.4,1235243.051421,1235243.051421,0.211956,1
4,7034.4,1235243.051421,1235243.051421,0.190760,1
4,7035.4,1235243.051421,1235243.051421,0.171684,1
4,7056.4,1234489.612608,1234489.612608,0.154516,1
4,7402.4,1234489.612608,1234489.612608,0.139064,1
4,7403.4,1234489.612608,1234489.612608,0.125158,1
4,7424.3,1230691.305036,1230691.305036,0.112642,1
4,7446.3,1230559.310769,1230559.310769,0.101378,1
4,7447.3,1230559.310769,1230559.310769,5.000000,0
4,7468.3,1230019.020038,1230019.020038,4.500000,1
4,7568.3,1230018.906760,1230018.906760,4.050000,1
4,7569.3,1230018.906760,1230018.906760,3.645000,1
4,7590.2,1227935.937823,1227935.937823,3.280500,1
4,7610.2,1227875.813022,1227875.813022,2.952450,1
4,7615.3,1227875.813022,1227875.813022,2.657205,1
4,7637.2,1226051.728650,1226051.728650,2.391485,1
4,7638.2,1226051.728650,1226051.728650,2.152336,1
4,7659.1,1223833.557557,1223833.557557,1.937102,1
4,8039.1,1223833.557557,1223833.557557,1.743392,1
4,8040.1,1223833.557557,1223833.557557,1.569053,1
4,8061.0,1222221.617953,1222221.617953,1.412148,1
4,8090.0,1222099.308900,1222099.308900,1.270933,1
4,8095.0,1221598.171169,1221598.171169,1.143840,1
4,8097.0,1221512.030940,1221512.030940,1.029456,1
4,8148.0,1221459.846211,1221459.846211,0.926510,1
4,8168.9,1219506.578298,1219506.578298,0.833859,1
4,8169.9,1219482.447894,1219482.447894,0.750473,1
4,8170.9,1219482.447894,1219482.447894,0.675426,1
4,8191.7,1218028.040790,1218028.040790,0.607883,1
4,8194.7,1218004.530933,1218004.530933,0.547095,1
4,8199.8,1218004.530933,1218004.530933,0.492385,1
4,8200.8,1218004.530933,1218004.530933,0.443147,0
4,8472.8,1218004.530933,1218004.530933,0.398832,1
4,8493.7,1216710.623709,1216710.623709,0.358949,1
4,8574.7,1216709.107302,1216709.107302,0.323054,1
4,8575.7,1216709.107302,1216709.107302,0.290749,1
4,8596.6,1216434.346773,1216434.346773,0.261674,1
4,8603.6,1216389.299815,1216389.299815,0.235506,1
4,8608.6,1216389.299815,1216389.299815,0.211956,1
4,8609.6,1216389.299815,1216389.299815,0.190760,0
4,8610.6,1216389.299815,1216389.299815,0.171684,1
4,8631.5,1216120.039049,1216120.039049,0.154516,1
4,8717.5,1216120.032780,1216120.032780,0.139064,1
4,8718.5,1216120.032780,1216120.032780,0.125158,1
4,8739.3,1213987.833149,1213987.833149,0.112642,1
4,8742.3,1213954.309585,1213954.309585,0.101378,1
4,8760.3,1213949.022248,1213949.022248,5.000000,1
4,8781.2,1211941.243612,1211941.243612,4.500000,1
4,9195.2,1211941.243612,1211941.243612,4.050000,1
4,9196.2,1211941.243612,1211941.243612,3.645000,1
4,9217.0,1211146.695248,1211146.695248,3.280500,1
4,9238.0,1210946.521080,1210946.521080,2.952450,1
4,9243.0,1210946.521080,1210946.521080,2.657205,1
4,9254.0,1210805.246983,1210805.246983,2.391485,1
4,9324.0,1210739.428828,1210739.428828,2.152336,1
4,9344.8,1208663.307497,1208663.307497,1.937102,1
4,9360.8,1208630.647637,1208630.647637,1.743392,1
4,9361.8,1208630.647637,1208630.647637,1.569053,0
4,9382.6,1208253.173819,1208253.173819,1.412148,1
4,9397.6,1207976.162295,1207976.162295,1.270933,1
4,9402.7,1207976.162295,1207976.162295,1.143840,1
4,9403.7,1207976.162295,1207976.162295,1.029456,0
4,9404.7,1207976.162295,1207976.162295,0.926510,0
4,9425.5,1205672.287996,1205672.287996,0.833859,1
4,9441.5,1205661.375645,1205661.375645,0.750473,1
4,9442.5,1205661.375645,1205661.375645,0.675426,1
4,9463.3,1202760.132507,1202760.132507,0.607883,1
4,9481.3,1202554.082906,1202554.082906,0.547095,1
4,9486.4,1202554.082906,1202554.082906,0.492385,1
4,9529.4,1202458.152260,1202458.152260,0.443147,1
4,9530.4,1202458.152260,1202458.152260,0.398832,1
4,9551.2,1200586.197080,1200586.197080,0.358949,1
4,9640.2,1200581.971272,1200581.971272,0.323054,1
4,9641.2,1200581.971272,1200581.971272,0.290749,1
4,9661.9,1197523.577528,1197523.577528,0.261674,1
4,9679.9,1197467.571862,1197467.571862,0.235506,1
4,9692.3,1197467.571862,1197467.571862,0.211956,1
4,9693.3,1197467.571862,1197467.571862,0.190760,1
4,9761.1,1195552.339367,1195552.339367,0.171684,1
4,9781.8,1194699.737243,1194699.737243,0.154516,1
4,9894.8,1194685.030543,1194685.030543,0.139064,1
4,9895.8,1194685.030543,1194685.030543,0.125158,1
4,9916.5,1192200.174384,1192200.174384,0.112642,1
4,10004.5,1192116.443246,1192116.443246,0.101378,1
4,10041.5,1192011.355286,1192011.355286,5.000000,1
4,10062.3,1190943.245660,1190943.245660,4.500000,1
4,10182.3,1190931.279929,1190931.279929,4.050000,1
4,10183.3,1190931.279929,1190931.279929,3.645000,1
4,10204.0,1190183.733189,1190183.733189,3.280500,1
4,10241.0,1190179.165454,1190179.165454,2.952450,1
4,10246.0,1190061.919987,1190061.919987,2.657205,1
4,10247.0,1190061.919987,1190061.919987,2.391485,1
4,10248.0,1190061.919987,1190061.919987,2.152336,1
4,10268.7,1187512.608740,1187512.608740,1.937102,1
4,10389.7,1187485.450357,1187485.450357,1.743392,1
4,10390.7,1187485.450357,1187485.450357,1.569053,1
4,10411.4,1185599.316798,1185599.316798,1.412148,1
4,10450.4,1185525.081559,1185525.081559,1.270933,1
4,10455.4,1185227.635349,1185227.635349,1.143840,1
4,10477.1,1185021.887135,1185021.887135,1.029456,1
4,10478.1,1185021.887135,1185021.887135,0.926510,0
4,10498.8,1182720.680926,1182720.680926,0.833859,1
4,10596.8,1182720.404230,1182720.404230,0.750473,1
4,10597.8,1182720.404230,1182720.404230,0.675426,1
4,10618.4,1179280.950147,1179280.950147,0.607883,1
4,10660.4,1179210.006060,1179210.006060,0.547095,1
4,10672.8,1179210.006060,1179210.006060,0.492385,1
4,10694.5,1176604.965522,1176604.965522,0.443147,1
4,10741.5,1176486.090543,1176486.090543,0.398832,1
4,10762.1,1175419.587196,1175419.587196,0.358949,1
4,10858.1,1175418.617967,1175418.617967,0.323054,1
4,10859.1,1175418.617967,1175418.617967,0.290749,1
4,10879.7,1173987.880229,1173987.880229,0.261674,1
4,10891.7,1173711.487590,1173711.487590,0.235506,1
4,10904.1,1173711.487590,1173711.487590,0.211956,1
4,10905.1,1173711.487590,1173711.487590,0.190760,1
4,10929.7,1172154.789614,1172154.789614,0.171684,1
4,10950.3,1168032.627816,1168032.627816,0.154516,1
4,10998.3,1168028.577399,1168028.577399,0.139064,1
4,10999.3,1168028.577399,1168028.577399,0.125158,1
4,11019.9,1166276.494297,1166276.494297,0.112642,1
4,11037.9,1166183.394477,1166183.394477,0.101378,1
4,11068.9,1166174.737137,1166174.737137,5.000000,1
4,11089.4,1164303.475911,1164303.475911,4.500000,1
4,11247.4,1164303.475718,1164303.475718,4.050000,1
4,11248.4,1164303.475718,1164303.475718,3.645000,1
4,11268.9,1163325.658296,1163325.658296,3.280500,1
4,11282.9,1163321.349737,1163321.349737,2.952450,1
4,11288.0,1163321.349737,1163321.349737,2.657205,1
4,11289.0,1163321.349737,1163321.349737,2.391485,0
4,11696.0,1163321.349737,1163321.349737,2.152336,1
4,11716.5,1159657.574192,1159657.574192,1.937102,1
4,11786.5,1159656.983545,1159656.983545,1.743392,1
4,11787.5,1159656.983545,1159656.983545,1.569053,1
4,11808.0,1157603.361489,1157603.361489,1.412148,1
4,11833.0,1157405.885207,1157405.885207,1.270933,1
4,11838.0,1157405.885207,1157405.885207,1.143840,1
4,11839.0,1157405.885207,1157405.885207,1.029456,1
4,11872.0,1157100.739740,1157100.739740,0.926510,1
4,11892.5,1154196.891750,1154196.891750,0.833859,1
4,11910.5,1154180.608027,1154180.608027,0.750473,1
4,11911.5,1154180.608027,1154180.608027,0.675426,1
4,11932.0,1153198.388063,1153198.388063,0.607883,1
4,11977.0,1153138.973866,1153138.973866,0.547095,1
4,11982.0,1153138.973866,1153138.973866,0.492385,1
4,11983.0,1153138.973866,1153138.973866,0.443147,0
4,12110.0,1152988.363493,1152988.363493,0.398832,1
4,12130.5,1150203.742650,1150203.742650,0.358949,1
4,12198.5,1150203.650123,1150203.650123,0.323054,1
4,12199.5,1150203.650123,1150203.650123,0.290749,1
4,12220.0,1148673.127849,1148673.127849,0.261674,1
4,12310.0,1148510.333088,1148510.333088,0.235506,1
4,12322.4,1148510.333088,1148510.333088,0.211956,1
4,12467.4,1148501.069736,1148501.069736,0.190760,1
4,12500.4,1148320.994474,1148320.994474,0.171684,1
4,12520.8,1146002.140443,1146002.140443,0.154516,1
4,12602.8,1146001.727664,1146001.727664,0.139064,1
4,12603.8,1146001.727664,1146001.727664,0.125158,1
4,12624.3,1145515.873610,1145515.873610,0.112642,1
4,12676.3,1145239.877940,1145239.877940,0.101378,1
4,12708.3,1145115.109365,1145115.109365,5.000000,1
4,12728.7,1143347.637674,1143347.637674,4.500000,1
4,12739.7,1143347.393063,1143347.393063,4.050000,1
4,12740.7,1143347.393063,1143347.393063,3.645000,1
4,12761.1,1141126.441778,1141126.441778,3.280500,1
4,12810.1,1141088.062796,1141088.062796,2.952450,1
4,12822.5,1141088.062796,1141088.062796,2.657205,1
4,12824.5,1141016.989585,1141016.989585,2.391485,1
4,12825.5,1141016.989585,1141016.989585,2.152336,0
4,12845.9,1139300.387836,1139300.387836,1.937102,1
4,12846.9,1139232.120317,1139232.120317,1.743392,1
4,12847.9,1139232.120317,1139232.120317,1.569053,0
4,12868.3,1137850.373741,1137850.373741,1.412148,1
4,12870.3,1137849.704670,1137849.704670,1.270933,1
4,12882.7,1137849.704670,1137849.704670,1.143840,1
4,12883.7,1137849.704670,1137849.704670,1.029456,0
4,12916.7,1137835.922479,1137835.922479,0.926510,1
4,12937.1,1137417.661410,1137417.661410,0.833859,1
4,12939.1,1137269.889018,1137269.889018,0.750473,1
4,12940.1,1137269.889018,1137269.889018,0.675426,1
4,12960.5,1135613.576263,1135613.576263,0.607883,1
4,13011.5,1135602.511265,1135602.511265,0.547095,1
4,13016.5,1135178.760882,1135178.760882,0.492385,1
4,13067.5,1135115.251495,1135115.251495,0.443147,1
4,13068.5,1135115.251495,1135115.251495,0.398832,1
4,13088.9,1133024.055852,1133024.055852,0.358949,1
4,13106.9,1133018.198772,1133018.198772,0.323054,1
4,13107.9,1133018.198772,1133018.198772,0.290749,1
4,13128.2,1131248.608057,1131248.608057,0.261674,1
4,13197.2,1131042.180207,1131042.180207,0.235506,1
4,13209.6,1131042.180207,1131042.180207,0.211956,1
4,13210.6,1131042.180207,1131042.180207,0.190760,0
4,13232.0,1129561.596987,1129561.596987,0.171684,1
4,13252.3,1127503.613470,1127503.613470,0.154516,1
4,13280.3,1127470.766844,1127470.766844,0.139064,1
4,13281.3,1127470.766844,1127470.766844,0.125158,1
4,13301.7,1126351.971308,1126351.971308,0.112642,1
4,13423.7,1126332.764986,1126332.764986,0.101378,1
4,13530.7,1126332.764986,1126332.764986,5.000000,0
4,13551.0,1123613.393689,1123613.393689,4.500000,1
4,13596.0,1123543.125539,1123543.125539,4.050000,1
4,13597.0,1123543.125539,1123543.125539,3.645000,1
4,13617.4,1119829.539210,1119829.539210,3.280500,1
4,13723.4,1119762.620318,1119762.620318,2.952450,1
4,13735.7,1119762.620318,1119762.620318,2.657205,1
4,13757.0,1117212.451759,1117212.451759,2.391485,1
4,13758.0,1117212.451759,1117212.451759,2.152336,1
4,13778.3,1115050.795905,1115050.795905,1.937102,1
4,13927.3,1115045.501736,1115045.501736,1.743392,1
4,13928.3,1115045.501736,1115045.501736,1.569053,1
4,13948.6,1114836.895199,1114836.895199,1.412148,1
4,13990.6,1114790.185018,1114790.185018,1.270933,1
4,13995.7,1114790.185018,1114790.185018,1.143840,1
4,14033.7,1114670.829108,1114670.829108,1.029456,1
4,14095.7,1114583.633286,1114583.633286,0.926510,1
4,14115.9,1112202.536035,1112202.536035,0.833859,1
4,14209.9,1112193.478818,1112193.478818,0.750473,1
4,14210.9,1112193.478818,1112193.478818,0.675426,1
4,14231.2,1109154.994710,1109154.994710,0.607883,1
4,14248.2,1109135.696051,1109135.696051,0.547095,1
4,14253.3,1109135.696051,1109135.696051,0.492385,1
4,14307.3,1109075.639287,1109075.639287,0.443147,1
4,14870.3,1109075.639287,1109075.639287,0.398832,1
4,14890.5,1107824.323384,1107824.323384,0.358949,1
4,15709.5,1107824.323384,1107824.323384,0.323054,1
4,15710.5,1107824.323384,1107824.323384,0.290749,1
4,15730.7,1106189.896991,1106189.896991,0.261674,1
4,15768.7,1106181.138118,1106181.138118,0.235506,1
4,15773.8,1106092.886679,1106092.886679,0.211956,1
4,15774.8,1106092.886679,1106092.886679,0.190760,0
4,15854.8,1105945.857417,1105945.857417,0.171684,1
4,15875.0,1105461.739729,1105461.739729,0.154516,1
4,15982.0,1105364.136260,1105364.136260,0.139064,1
4,15983.0,1105364.136260,1105364.136260,0.125158,1
4,16003.2,1104566.689388,1104566.689388,0.112642,1
4,16099.2,1104535.191734,1104535.191734,0.101378,1
4,16100.2,1104535.191734,1104535.191734,5.000000,1
4,16120.5,1103186.710865,1103186.710865,4.500000,1
4,16227.5,1103151.399639,1103151.399639,4.050000,1
4,16228.5,1103151.399639,1103151.399639,3.645000,1
4,16248.7,1101856.434370,1101856.434370,3.280500,1
4,16348.7,1101727.898032,1101727.898032,2.952450,1
4,16361.1,1101727.898032,1101727.898032,2.657205,1
4,16501.1,1101606.732599,1101606.732599,2.391485,1
4,16543.1,1101605.071270,1101605.071270,2.152336,1
4,16563.3,1100064.502036,1100064.502036,1.937102,1
4,16647.3,1100059.841037,1100059.841037,1.743392,1
4,16648.3,1100059.841037,1100059.841037,1.569053,1
4,16668.5,1100059.841037,1100059.955935,1.412148,1
4,16745.5,1099996.616593,1099996.616593,1.270933,1
4,16750.6,1099996.616593,1099996.616593,1.143840,1
4,17133.6,1099994.865877,1099994.865877,1.029456,1
4,17154.8,1099936.894865,1099936.894865,0.926510,1
4,17175.0,1099826.269080,1099826.269080,0.833859,1
4,18097.0,1099826.269080,1099826.269080,0.750473,1
4,18098.0,1099826.269080,1099826.269080,0.675426,1
4,18118.2,1098936.139572,1098936.139572,0.607883,1
4,18156.2,1098908.766116,1098908.766116,0.547095,1
4,18161.3,1098908.766116,1098908.766116,0.492385,1
4,18162.3,1098908.766116,1098908.766116,0.443147,1
4,18879.3,1098887.995176,1098887.995176,0.398832,1
4,18899.5,1097272.725366,1097272.725366,0.358949,1
4,19838.5,1097272.725366,1097272.725366,0.323054,1
4,19839.5,1097272.725366,1097272.725366,0.290749,1
4,19859.6,1095721.034079,1095721.034079,0.261674,1
4,19941.7,1095721.034079,1095721.034079,0.235506,0
4,19946.7,1095429.206113,1095429.206113,0.211956,1
4,19947.7,1095429.206113,1095429.206113,0.190760,1
4,19968.9,1095195.293615,1095195.293615,0.171684,1
4,19989.0,1093293.326305,1093293.326305,0.154516,1
4,20152.0,1093293.223709,1093293.223709,0.139064,1
4,20153.0,1093293.223709,1093293.223709,0.125158,1
4,20173.2,1091687.113249,1091687.113249,0.112642,1
4,20183.2,1091622.361078,1091622.361078,0.101378,1
4,20209.2,1091569.175247,1091569.175247,5.000000,1
4,20229.4,1089406.179033,1089406.179033,4.500000,1
4,20348.4,1089402.824048,1089402.824048,4.050000,1
4,20349.4,1089402.824048,1089402.824048,3.645000,1
4,20369.5,1087427.706776,1087427.706776,3.280500,1
4,20450.5,1087426.045447,1087426.045447,2.952450,1
4,20462.9,1087426.045447,1087426.045447,2.657205,1
4,20560.9,1087373.229621,1087373.229621,2.391485,1
4,20562.9,1087368.345366,1087368.345366,2.152336,1
4,20583.1,1086447.192600,1086447.192600,1.937102,1
4,20779.1,1086404.676098,1086404.676098,1.743392,1
4,20787.4,1086404.676098,1086404.676098,1.569053,0
4,20807.5,1085598.532256,1085598.532256,1.412148,1
4,20846.5,1085589.370750,1085589.370750,1.270933,1
4,20858.9,1085589.370750,1085589.370750,1.143840,1
4,20888.9,1085572.555468,1085572.555468,1.029456,1
4,20889.9,1085572.555468,1085572.555468,0.926510,1
4,20910.1,1084258.873954,1084258.873954,0.833859,1
4,21174.1,1084252.711717,1084252.711717,0.750473,1
4,21175.1,1084252.711717,1084252.711717,0.675426,1
4,21195.2,1083194.796260,1083194.796260,0.607883,1
4,21225.2,1082968.100438,1082968.100438,0.547095,1
4,21230.2,1082968.100438,1082968.100438,0.492385,1
4,21326.2,1082917.250160,1082917.250160,0.443147,1
4,21327.2,1082917.250160,1082917.250160,0.398832,0
4,21347.3,1081050.414005,1081050.414005,0.358949,1
4,21538.3,1081047.621527,1081047.621527,0.323054,1
4,21539.3,1081047.621527,1081047.621527,0.290749,1
4,21559.4,1081032.769007,1081032.769007,0.261674,1
4,21577.4,1081032.769007,1081032.769007,0.235506,0
4,21582.5,1081032.769007,1081032.769007,0.211956,1
4,21600.5,1081032.769007,1081032.769007,0.190760,0
4,21618.5,1081032.769007,1081032.769007,0.171684,0
4,21638.6,1078505.702411,1078505.702411,0.154516,1
4,22207.6,1078505.635994,1078505.635994,0.139064,1
4,22208.6,1078505.635994,1078505.635994,0.125158,1
4,22228.6,1076863.636124,1076863.636124,0.112642,1
4,22246.6,1076863.636124,1076863.636124,0.101378,0
4,22267.7,1075188.393596,1075188.393596,5.000000,1
4,22287.7,1073230.990381,1073230.990381,4.500000,1
4,23342.7,1073230.990381,1073230.990381,4.050000,1
4,23343.7,1073230.990381,1073230.990381,3.645000,1
4,23363.7,1072253.612076,1072253.612076,3.280500,1
4,23381.8,1072253.612076,1072253.612076,2.952450,0
4,23394.1,1072253.612076,1072253.612076,2.657205,1
4,23412.1,1072253.612076,1072253.612076,2.391485,0
4,23433.2,1070765.568378,1070765.568378,2.152336,1
4,23453.2,1069239.522500,1069239.522500,1.937102,1
4,24487.2,1069239.522500,1069239.522500,1.743392,1
4,24488.2,1069239.522500,1069239.522500,1.569053,1
4,24508.2,1067291.369079,1067291.369079,1.412148,1
4,24526.2,1067291.369079,1067291.369079,1.270933,0
4,24538.6,1067291.369079,1067291.369079,1.143840,1
4,24556.6,1067264.981809,1067264.981809,1.029456,1
4,24557.6,1067264.981809,1067264.981809,0.926510,0
4,24577.6,1065741.507259,1065741.507259,0.833859,1
4,25631.6,1065741.507259,1065741.507259,0.750473,1
5,505.0,1398067.342787,1398067.342787,5.000000,1
5,526.9,1394870.868544,1394870.868544,4.500000,1
5,529.9,1394867.288893,1394867.288893,4.050000,1
5,530.9,1394867.288893,1394867.288893,3.645000,1
5,552.8,1392458.822515,1392458.822515,3.280500,1
5,559.8,1392288.988274,1392288.988274,2.952450,1
5,564.9,1392288.988273,1392288.988273,2.657205,1
5,565.9,1392288.988273,1392288.988273,2.391485,1
5,566.9,1392288.988273,1392288.988273,2.152336,1
5,588.8,1390202.493884,1390202.493884,1.937102,1
5,591.8,1390202.430132,1390202.430132,1.743392,1
5,592.8,1390202.430132,1390202.430132,1.569053,1
5,614.7,1386983.400683,1386983.400683,1.412148,1
5,631.7,1386960.779156,1386960.779156,1.270933,1
5,636.7,1386960.779156,1386960.779156,1.143840,1
5,644.7,1386960.771395,1386960.771395,1.029456,1
5,645.8,1386960.771395,1386960.771395,0.926510,0
5,667.7,1385162.862042,1385162.862042,0.833859,1
5,705.7,1385162.862042,1385162.862042,0.750473,1
5,706.7,1385162.862042,1385162.862042,0.675426,1
5,728.6,1381721.289037,1381721.289037,0.607883,1
5,755.6,1381717.794937,1381717.794937,0.547095,1
5,760.6,1381717.794937,1381717.794937,0.492385,1
5,761.6,1381717.794937,1381717.794937,0.443147,1
5,762.6,1381717.794937,1381717.794937,0.398832,1
5,784.4,1379883.398382,1379883.398382,0.358949,1
5,795.4,1379883.038398,1379883.038398,0.323054,1
